"COU","Country","STAT_DIV_TAX","Overall statutory tax rates on dividend income","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2016","2016","PC","Percentage","0","Units",,,28,,
"PRT","Portugal","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2017","2017","PC","Percentage","0","Units",,,28,,
"PRT","Portugal","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2018","2018","PC","Percentage","0","Units",,,28,,
"PRT","Portugal","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2019","2019","PC","Percentage","0","Units",,,28,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2000","2000","PC","Percentage","0","Units",,,52.631579,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2001","2001","PC","Percentage","0","Units",,,52.631579,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2002","2002","PC","Percentage","0","Units",,,52.631579,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2003","2003","PC","Percentage","0","Units",,,52.631579,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2004","2004","PC","Percentage","0","Units",,,52.631579,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2005","2005","PC","Percentage","0","Units",,,50.632911,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2006","2006","PC","Percentage","0","Units",,,62.5,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2007","2007","PC","Percentage","0","Units",,,59.895833,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2008","2008","PC","Percentage","0","Units",,,58.510638,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2009","2009","PC","Percentage","0","Units",,,57.065217,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2010","2010","PC","Percentage","0","Units",,,55.555556,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2011","2011","PC","Percentage","0","Units",,,55.555556,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2012","2012","PC","Percentage","0","Units",,,52.325581,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2013","2013","PC","Percentage","0","Units",,,45.033113,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2014","2014","PC","Percentage","0","Units",,,45.033113,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2015","2015","PC","Percentage","0","Units",,,45.033113,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2016","2016","PC","Percentage","0","Units",,,45.033113,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2017","2017","PC","Percentage","0","Units",,,48.407643,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2018","2018","PC","Percentage","0","Units",,,48.407643,,
"SVN","Slovenia","CIT_DIVD_PIT_PLUS_CIT","CIT/PIT+CIT","2019","2019","PC","Percentage","0","Units",,,48.407643,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2000","2000","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2001","2001","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2002","2002","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2003","2003","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2004","2004","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2005","2005","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2006","2006","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2007","2007","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2008","2008","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2009","2009","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2010","2010","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2011","2011","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2012","2012","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2013","2013","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2014","2014","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2015","2015","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2016","2016","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2017","2017","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2018","2018","PC","Percentage","0","Units",,,100,,
"GBR","United Kingdom","DIST_PROFIT","Distributed profit","2019","2019","PC","Percentage","0","Units",,,100,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2000","2000","PC","Percentage","0","Units",,,57.44,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2001","2001","PC","Percentage","0","Units",,,53.6,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2002","2002","PC","Percentage","0","Units",,,51.28,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2003","2003","PC","Percentage","0","Units",,,49.25,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2004","2004","PC","Percentage","0","Units",,,49.25,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2005","2005","PC","Percentage","0","Units",,,49.25,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2006","2006","PC","Percentage","0","Units",,,49.256343,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2007","2007","PC","Percentage","0","Units",,,48.375,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2008","2008","PC","Percentage","0","Units",,,48.375,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2009","2009","PC","Percentage","0","Units",,,48.375,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2010","2010","PC","Percentage","0","Units",,,48.375,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2011","2011","PC","Percentage","0","Units",,,57.125,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2012","2012","PC","Percentage","0","Units",,,57.125,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2013","2013","PC","Percentage","0","Units",,,57.125,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2014","2014","PC","Percentage","0","Units",,,57.125,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2015","2015","PC","Percentage","0","Units",,,57.125,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2016","2016","PC","Percentage","0","Units",,,57.125,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2017","2017","PC","Percentage","0","Units",,,57.13,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2018","2018","PC","Percentage","0","Units",,,57.13,,
"IRL","Ireland","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2019","2019","PC","Percentage","0","Units",,,57.13,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2000","2000","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2001","2001","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2002","2002","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2003","2003","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2004","2004","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2005","2005","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2006","2006","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2007","2007","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2008","2008","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2009","2009","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2010","2010","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2011","2011","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2012","2012","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2013","2013","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2014","2014","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2015","2015","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2016","2016","PC","Percentage","0","Units",,,27,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2017","2017","PC","Percentage","0","Units",,,30,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2018","2018","PC","Percentage","0","Units",,,30,,
"BEL","Belgium","NET_PERS_TAX","Net personal tax","2019","2019","PC","Percentage","0","Units",,,30,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2000","2000","PC","Percentage","0","Units",,,26,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2001","2001","PC","Percentage","0","Units",,,26,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2002","2002","PC","Percentage","0","Units",,,26,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2003","2003","PC","Percentage","0","Units",,,26,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2004","2004","PC","Percentage","0","Units",,,26,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2005","2005","PC","Percentage","0","Units",,,24,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2006","2006","PC","Percentage","0","Units",,,23,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2007","2007","PC","Percentage","0","Units",,,22,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2008","2008","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2009","2009","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2010","2010","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2011","2011","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2012","2012","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2013","2013","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2014","2014","PC","Percentage","0","Units",,,21,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2015","2015","PC","Percentage","0","Units",,,20,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2016","2016","PC","Percentage","0","Units",,,20,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2017","2017","PC","Percentage","0","Units",,,20,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2018","2018","PC","Percentage","0","Units",,,20,,
"EST","Estonia","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2019","2019","PC","Percentage","0","Units",,,20,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2001","2001","PC","Percentage","0","Units",,,19,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2002","2002","PC","Percentage","0","Units",,,19,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2003","2003","PC","Percentage","0","Units",,,19,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2004","2004","PC","Percentage","0","Units",,,19,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2005","2005","PC","Percentage","0","Units",,,15,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2006","2006","PC","Percentage","0","Units",,,15,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2007","2007","PC","Percentage","0","Units",,,15,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2008","2008","PC","Percentage","0","Units",,,15,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2009","2009","PC","Percentage","0","Units",,,15,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2010","2010","PC","Percentage","0","Units",,,12,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2011","2011","PC","Percentage","0","Units",,,12,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2012","2012","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2013","2013","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2014","2014","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2015","2015","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2016","2016","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2017","2017","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2018","2018","PC","Percentage","0","Units",,,11,,
"KOR","Korea","IMPU_DIVD_TAX_CREDIT","Imputation / dividend tax credit","2019","2019","PC","Percentage","0","Units",,,11,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2000","2000","PC","Percentage","0","Units",,,53.805,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2001","2001","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2002","2002","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2003","2003","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2004","2004","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2005","2005","PC","Percentage","0","Units",,,44.31,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2006","2006","PC","Percentage","0","Units",,,44.31,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2007","2007","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2008","2008","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2009","2009","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2010","2010","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2011","2011","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2012","2012","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2013","2013","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2014","2014","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2015","2015","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2016","2016","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2017","2017","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2018","2018","PC","Percentage","0","Units",,,26.375,,
"DEU","Germany","PIT_RATE_GROSS_UP_DIV","PIT rate on (grossed-up) dividend","2019","2019","PC","Percentage","0","Units",,,26.375,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2000","2000","PC","Percentage","0","Units",,,144.508671,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2001","2001","PC","Percentage","0","Units",,,144.508671,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2002","2002","PC","Percentage","0","Units",,,142.247511,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2003","2003","PC","Percentage","0","Units",,,142.247511,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2004","2004","PC","Percentage","0","Units",,,142.247511,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2005","2005","PC","Percentage","0","Units",,,137.931034,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2006","2006","PC","Percentage","0","Units",,,137.931034,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2007","2007","PC","Percentage","0","Units",,,137.931034,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2008","2008","PC","Percentage","0","Units",,,137.931034,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2009","2009","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2010","2010","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2011","2011","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2012","2012","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2013","2013","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2014","2014","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2015","2015","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2016","2016","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2017","2017","PC","Percentage","0","Units",,,131.926121,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2018","2018","PC","Percentage","0","Units",,,137.93,,
"KOR","Korea","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2019","2019","PC","Percentage","0","Units",,,137.93,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2000","2000","PC","Percentage","0","Units",,,52.68,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2001","2001","PC","Percentage","0","Units",,,52.68,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2002","2002","PC","Percentage","0","Units",,,52.68,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2003","2003","PC","Percentage","0","Units",,,49.95,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2004","2004","PC","Percentage","0","Units",,,49.95,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2005","2005","PC","Percentage","0","Units",,,49.95,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2006","2006","PC","Percentage","0","Units",,,49.95,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2007","2007","PC","Percentage","0","Units",,,44.65,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2008","2008","PC","Percentage","0","Units",,,42.6,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2009","2009","PC","Percentage","0","Units",,,42.6,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2010","2010","PC","Percentage","0","Units",,,43.3,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2011","2011","PC","Percentage","0","Units",,,43.3,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2012","2012","PC","Percentage","0","Units",,,48.9,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2013","2013","PC","Percentage","0","Units",,,48.9,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2014","2014","PC","Percentage","0","Units",,,48.9,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2015","2015","PC","Percentage","0","Units",,,44.92,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2016","2016","PC","Percentage","0","Units",,,42.25,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2017","2017","PC","Percentage","0","Units",,,42.25,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2018","2018","PC","Percentage","0","Units",,,42.25,,
"ESP","Spain","OVER_PIT_PLUS_CIT_RATE","Overall PIT + CIT rate","2019","2019","PC","Percentage","0","Units",,,42.25,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2000","2000","PC","Percentage","0","Units",,,30.55625,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2001","2001","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2002","2002","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2003","2003","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2004","2004","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2005","2005","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2006","2006","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2007","2007","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2008","2008","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2009","2009","PC","Percentage","0","Units",,,25.00075,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2010","2010","PC","Percentage","0","Units",,,36.11175,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2011","2011","PC","Percentage","0","Units",,,36.11175,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2012","2012","PC","Percentage","0","Units",,,36.11175,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2013","2013","PC","Percentage","0","Units",,,30.55625,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2014","2014","PC","Percentage","0","Units",,,30.55625,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2015","2015","PC","Percentage","0","Units",,,30.55625,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2016","2016","PC","Percentage","0","Units",,,38.1,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2017","2017","PC","Percentage","0","Units",,,38.1,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2018","2018","PC","Percentage","0","Units",,,38.1,,
"GBR","United Kingdom","NET_PERS_TAX","Net personal tax","2019","2019","PC","Percentage","0","Units",,,38.1,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2000","2000","PC","Percentage","0","Units",,,164.853281,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2001","2001","PC","Percentage","0","Units",,,164.663264,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2002","2002","PC","Percentage","0","Units",,,164.744646,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2003","2003","PC","Percentage","0","Units",,,164.798945,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2004","2004","PC","Percentage","0","Units",,,164.798945,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2005","2005","PC","Percentage","0","Units",,,164.717509,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2006","2006","PC","Percentage","0","Units",,,164.744646,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2007","2007","PC","Percentage","0","Units",,,164.663264,,
"USA","United States","PRE_TAX_DIST_PROFIT","Pre-tax distributed profit","2008","2008","PC","Percentage","0","Units",,,164.609053,,
