"COU","Country","CORP_TAX","Corporate income tax rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,21.4,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,21.4,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE","Corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2000","2000","PC","Percentage","0","Units",,,6.381333,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2001","2001","PC","Percentage","0","Units",,,6.400554,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2002","2002","PC","Percentage","0","Units",,,6.424695,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,6.451515,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,6.451515,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,6.69,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,6.69,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,6.687521,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,6.700173,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,6.700173,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,6.700173,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,6.700173,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,6.700173,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,6.702371,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,18.544155,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,18.298808,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,17.990658,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,17.648309,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,17.648309,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,14.64,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,14.64,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,14.635758,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,14.474265,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,14.474265,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,14.474265,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,14.474265,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,14.474265,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","SUB_CENT_GOV_CIT_RATE","Sub-central government corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,14.446211,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,24.925489,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,24.699362,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,24.415353,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,24.099824,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,24.099824,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,21.33,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,21.33,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,21.323279,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,21.174438,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,21.174438,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,21.174438,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,21.174438,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,21.174438,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,21.148581,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,21.148581,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,21.148581,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,21.148581,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,21.148581,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,21.148581,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,21.148581,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,22,,
"TUR","Turkey","CIT_RATE","Corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,22,,
"TUR","Turkey","CIT_RATE_EXCL_SURTAX","Corporate income tax rate exclusive of surtax","2000","2000","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE_EXCL_SURTAX","Corporate income tax rate exclusive of surtax","2001","2001","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE_EXCL_SURTAX","Corporate income tax rate exclusive of surtax","2002","2002","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2000","2000","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2001","2001","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2002","2002","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2010","2010","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2011","2011","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2012","2012","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2013","2013","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2014","2014","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2015","2015","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2016","2016","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2017","2017","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2018","2018","PC","Percentage","0","Units",,,22,,
"TUR","Turkey","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2019","2019","PC","Percentage","0","Units",,,22,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,30,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,22,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,22,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,26,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,24,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,23,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,21,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,20,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,20,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","CIT_RATE","Corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,19,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2000","2000","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2001","2001","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2002","2002","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2003","2003","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2004","2004","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2005","2005","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2006","2006","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2007","2007","PC","Percentage","0","Units",,,30,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2008","2008","PC","Percentage","0","Units",,,28,,
"GBR","United Kingdom","CIT_RATE_LESS_SUB_NAT","Corporate income tax rate less deductions for sub-national taxes","2009","2009","PC","Percentage","0","Units",,,28,,
